	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	autism_subtype_broad	n_genes	is_autism	Degree_Centrality	Betweenness_Centrality	Degree
4596	C3277076	BERNARD-SOULIER SYNDROME, TYPE A2, AUTOSOMAL DOMINANT	disease		Disease or Syndrome	Not Autism	1	False	0.0008725157537566651	0.0	9
4597	C3278148	BERNARD-SOULIER SYNDROME, TYPE A1	disease		Disease or Syndrome	Not Autism	3	False	0.0009694619486185168	1.2607679220052187e-05	10
4598	C3853779	Neonatal Alloimmune Thrombocytopenia	disease	C15;C16	Disease or Syndrome	Not Autism	6	False	0.002714493456131847	0.0002781255827842426	28
4599	C3854603	FNAITP	disease		Disease or Syndrome	Not Autism	6	False	0.002714493456131847	0.0002781255827842426	28
4600	C0005411	Biliary Atresia	disease	C06;C16	Congenital Abnormality	Not Autism	2	False	0.0003877847794474067	0.0	4
4601	C3280953	HYPERTRIGLYCERIDEMIA, TRANSIENT INFANTILE	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4602	C3150730	HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASE DEFICIENCY	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4603	C0032226	Pleural Diseases	group	C08	Disease or Syndrome	Not Autism	10	False	0.012118274357731459	4.087064456466127e-05	125
4604	C0566602	Primary sclerosing cholangitis	disease	C06	Disease or Syndrome	Not Autism	8	False	0.0017450315075133302	9.513706540426429e-05	18
4605	C3501647	Glutathione Peroxidase Deficiency, Hemolytic Anemia possibly due to	disease	C15	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
4606	C0006635	Cadmium poisoning	disease	C25	Injury or Poisoning	Not Autism	3	False	0.0004847309743092584	0.00015880121790254884	5
4607	C1855229	Spondylometaphyseal dysplasia, Sedaghatian type	disease	C05;C16	Disease or Syndrome	Not Autism	1	False	0.0008725157537566651	1.2509947209420848e-05	9
4608	C2678051	MENTAL RETARDATION, X-LINKED 94 (disorder)	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
4609	C4015505	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 18	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4610	C0282513	Primary Progressive Aphasia (disorder)	disease	C10;C23;F03	Mental or Behavioral Dysfunction	Not Autism	1	False	0.0009694619486185168	2.841939867938705e-07	10
4611	C0338451	Frontotemporal dementia	disease	C10;C18;F03	Disease or Syndrome	Not Autism	4	False	0.004362578768783325	0.00019286059712350122	45
4612	C0338462	Semantic Dementia	disease	C10;C18;F03	Mental or Behavioral Dysfunction	Not Autism	7	False	0.00465341735336888	0.00022293486358252132	48
4613	C0751072	Frontotemporal Lobar Degeneration	disease	C10;C18;F03	Mental or Behavioral Dysfunction	Not Autism	6	False	0.0019389238972370335	0.0004276273458762161	20
4614	C0751706	Primary Progressive Nonfluent Aphasia	disease	C10;C18;C23;F03	Mental or Behavioral Dysfunction	Not Autism	8	False	0.004944255937954435	0.00041153313092785434	51
4615	C1843792	FRONTOTEMPORAL LOBAR DEGENERATION WITH TDP43 INCLUSIONS, GRN-RELATED	disease		Disease or Syndrome	Not Autism	1	False	0.0009694619486185168	2.841939867938705e-07	10
4616	C3539123	CEROID LIPOFUSCINOSIS, NEURONAL, 11	disease		Disease or Syndrome	Not Autism	1	False	0.0009694619486185168	2.841939867938705e-07	10
4617	C4011788	Behavioral variant of frontotemporal dementia	disease		Disease or Syndrome	Not Autism	9	False	0.0053320407174018425	0.0009996077641365138	55
4618	C0573196	Overdose of cocaine	disease		Injury or Poisoning	Not Autism	1	False	9.694619486185167e-05	0.0	1
4619	C0687132	heavy drinking	disease		Mental or Behavioral Dysfunction	Not Autism	7	False	0.0013572467280659234	0.00015289442825456784	14
4620	C1970198	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 6	disease	C10;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
4621	C3280282	MENTAL RETARDATION, AUTOSOMAL DOMINANT 8	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4622	C0009090	Cluttering	phenotype	C10;C23	Sign or Symptom	Not Autism	3	False	0.0025206010664081437	2.9894695313259567e-05	26
4623	C0037822	Speech Disorders	group	C10;C23	Disease or Syndrome	Not Autism	3	False	0.0025206010664081437	2.9894695313259567e-05	26
4624	C0233726	Aprosodia	phenotype	C10;C23	Sign or Symptom	Not Autism	3	False	0.0025206010664081437	2.9894695313259567e-05	26
4625	C0282512	Landau-Kleffner Syndrome	disease	C10	Mental or Behavioral Dysfunction	Not Autism	1	False	0.0013572467280659234	6.216452555129576e-06	14
4626	C0751512	Dysglossia	phenotype	C10;C23	Sign or Symptom	Not Autism	3	False	0.0025206010664081437	2.9894695313259567e-05	26
4627	C0751513	Rhinolalia	phenotype	C10;C23	Sign or Symptom	Not Autism	3	False	0.0025206010664081437	2.9894695313259567e-05	26
4628	C0751514	Verbal Fluency Disorders	disease	C10;C23	Disease or Syndrome	Not Autism	3	False	0.0025206010664081437	2.9894695313259567e-05	26
4629	C1832814	Rolandic Epilepsy, Mental Retardation, And Speech Dyspraxia, Autosomal Dominant	disease	C10;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	0.0013572467280659234	6.216452555129576e-06	14
4630	C3495145	Dyslalia	disease	C10;C23	Mental or Behavioral Dysfunction	Not Autism	3	False	0.0025206010664081437	2.9894695313259567e-05	26
4631	C3806402	EPILEPSY, FOCAL, WITH SPEECH DISORDER AND WITH OR WITHOUT MENTAL RETARDATION	disease		Disease or Syndrome	Not Autism	1	False	0.0013572467280659234	6.216452555129576e-06	14
4632	C3806403	Continuous spike and waves during slow sleep	disease		Disease or Syndrome	Not Autism	1	False	0.0013572467280659234	6.216452555129576e-06	14
4633	C3151411	MENTAL RETARDATION, AUTOSOMAL DOMINANT 6	disease		Mental or Behavioral Dysfunction	Not Autism	1	False	9.694619486185167e-05	0.0	1
4634	C4015316	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 27	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4635	C4310687	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 46	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4636	C0238394	Female Pseudohermaphroditism	disease	C12;C13;C16;C19	Congenital Abnormality	Not Autism	1	False	0.0006786233640329617	4.017751814199278e-05	7
4637	C1841972	Glucocorticoid Receptor Deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0006786233640329617	4.017751814199278e-05	7
4638	C1841973	Pseudohermaphroditism, Female, With Hypokalemia, Due To Glucocorticoid Resistance	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0006786233640329617	4.017751814199278e-05	7
4639	C1841982	BODY COMPOSITION, BENEFICIAL	phenotype	C16;C18	Finding	Not Autism	1	False	0.0006786233640329617	4.017751814199278e-05	7
4640	C2936403	46, XX Disorders of Sex Development	group	C12;C13;C16;C19	Congenital Abnormality	Not Autism	1	False	0.0006786233640329617	4.017751814199278e-05	7
4641	C0016045	fibroma	disease	C04	Neoplastic Process	Not Autism	2	False	0.0008725157537566651	0.00019811588758009645	9
4642	C0016048	Fibromatosis	disease	C04	Neoplastic Process	Not Autism	2	False	0.0008725157537566651	0.00019811588758009645	9
4643	C0205766	Myxofibroma	disease	C04	Neoplastic Process	Not Autism	2	False	0.0008725157537566651	0.00019811588758009645	9
4644	C0206639	Neoplasms, Bone Tissue	group	C04	Neoplastic Process	Not Autism	1	False	0.00058167716917111	0.0	6
4645	C0221290	Chondromyxoid fibroma	disease		Neoplastic Process	Not Autism	1	False	0.00058167716917111	0.0	6
4646	C3553816	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 13	disease		Disease or Syndrome	Not Autism	1	False	0.00058167716917111	0.0	6
4647	C4521563	SPINOCEREBELLAR ATAXIA 44	disease		Disease or Syndrome	Not Autism	1	False	0.00058167716917111	0.0	6
4648	C0858355	Addicted to cocaine	phenotype		Mental or Behavioral Dysfunction	Not Autism	4	False	0.0004847309743092584	5.683600260043934e-06	5
4649	C0001957	Alcohol Withdrawal Delirium	disease	C10;C25;F03	Disease or Syndrome	Not Autism	2	False	9.694619486185167e-05	0.0	1
4650	C0036982	Shock, Hemorrhagic	phenotype	C23	Pathologic Function	Not Autism	7	False	0.014154144449830344	0.0001963997912411307	146
4651	C1866282	CEROID LIPOFUSCINOSIS, NEURONAL, 6	disease	C10;C16;C18	Disease or Syndrome	Not Autism	6	False	0.0034900630150266603	0.00014933966358237133	36
4652	C0936273	Familial Amyloid Polyneuropathy, Type IV	disease	C10;C16;C18	Disease or Syndrome	Not Autism	2	False	0.0018419777023751817	2.7577241480517223e-05	19
4653	C1622345	Meretoja syndrome	disease	C11;C16;C18	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	1.0135719017070635e-06	4
4654	C1628319	Lattice corneal dystrophy Type II	disease	C11;C16;C18	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	1.0135719017070635e-06	4
4655	C2751493	Cerebral Amyloid Angiopathy, Gsn-Related	disease	C11;C16;C18	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	1.0135719017070635e-06	4
4656	C0398746	Gluthathione synthetase deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4657	C1856399	Glutathione Synthetase Deficiency of Erythrocytes, Hemolytic Anemia due to	disease	C15	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4658	C0034734	Raynaud Disease	disease	C14	Disease or Syndrome	Not Autism	3	False	0.005428986912263694	0.00031696732607997447	56
4659	C0034735	Raynaud Phenomenon	disease	C14	Disease or Syndrome	Not Autism	3	False	0.005428986912263694	0.00031696732607997447	56
4660	C0032230	Pleural Rub	phenotype	C23	Finding	Not Autism	2	False	0.0013572467280659234	4.856571784064993e-05	14
4661	C0034642	Rales	phenotype	C23	Finding	Not Autism	2	False	0.0013572467280659234	4.856571784064993e-05	14
4662	C0035234	Respiratory Sounds	phenotype	C23	Clinical Attribute	Not Autism	2	False	0.0013572467280659234	4.856571784064993e-05	14
4663	C0035508	Rhonchi	phenotype	C23	Finding	Not Autism	2	False	0.0013572467280659234	4.856571784064993e-05	14
4664	C0038450	Stridor	phenotype	C23	Sign or Symptom	Not Autism	2	False	0.0013572467280659234	4.856571784064993e-05	14
4665	C0043144	Wheezing	phenotype	C23	Sign or Symptom	Not Autism	2	False	0.0013572467280659234	4.856571784064993e-05	14
4666	C0403823	Asthenozoospermia	disease	C12	Disease or Syndrome	Not Autism	3	False	0.0028114396509936984	0.00014847240525656688	29
4667	C1291607	Deficiency of maleylacetoacetate isomerase	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4668	C1321489	Torre-Muir syndrome	disease	C04;C16;C17	Neoplastic Process	Not Autism	3	False	0.0025206010664081437	8.248860469067125e-05	26
4669	C1833477	COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 5	disease	C04;C06;C16;C18	Neoplastic Process	Not Autism	1	False	0.00019389238972370335	0.0	2
4670	C4310785	TRICHOTHIODYSTROPHY 6, NONPHOTOSENSITIVE	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4671	C1266101	Thymic epithelial tumor	disease	C04;C15	Neoplastic Process	Not Autism	1	False	0.0	0.0	0
4672	C4015495	CEREBELLOFACIODENTAL SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4673	C1536451	Central areolar choroidal sclerosis	disease	C11	Disease or Syndrome	Not Autism	3	False	0.0012603005332040718	0.0009048285853559285	13
4674	C1865869	CONE DYSTROPHY 3 (disorder)	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	1.1982998492769844e-06	2
4675	C3151190	RETINITIS PIGMENTOSA 48	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4676	C0340100	High altitude pulmonary edema	disease	C08	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
4677	C0340552	High altitude pulmonary hypertension	disease	C08	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
4678	C3810403	MOYAMOYA DISEASE 6 WITH ACHALASIA	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
4679	C2939175	Meconium ileus	disease	C06	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4680	C3553270	DIARRHEA 6	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4681	C0085132	Mucopolysaccharidosis VII	disease	C16;C17;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4682	C0017919	Glycogen Storage Disease	group	C16;C18	Disease or Syndrome	Not Autism	2	False	0.0006786233640329617	0.0002478173980431295	7
4683	C3150754	GLYCOGEN STORAGE DISEASE XV	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	2.7562169991714374e-05	3
4684	C4015452	POLYGLUCOSAN BODY MYOPATHY 2	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	2.7562169991714374e-05	3
4685	C1969054	Glycogen Storage Disease 0, Muscle	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4686	C1855861	Glycogen Storage Disease 0, Liver	disease	C06;C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4687	C1866293	Retinal cone dystrophy 2	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
4688	C2931258	Amaurosis congenita of Leber, type 1	disease	C11	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
4689	C0206638	Giant Cell Tumor of Bone	disease	C04	Neoplastic Process	Not Autism	1	False	0.000290838584585555	0.0	3
4690	C0008441	Chondroblastoma	disease	C04	Neoplastic Process	Not Autism	1	False	0.0	0.0	0
4691	C4225292	THYROID CANCER, NONMEDULLARY, 5	disease		Neoplastic Process	Not Autism	1	False	9.694619486185167e-05	0.0	1
4692	C3266731	2-methyl-3-hydroxybutyric aciduria	disease	C10;C16;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4693	C1455728	Acute fatty liver of pregnancy	disease	C06;C13	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
4694	C1969443	Trifunctional Protein Deficiency With Myopathy And Neuropathy	disease	C05;C10;C14;C16;C18	Disease or Syndrome	Not Autism	2	False	0.0007755695588948134	8.411203805541461e-05	8
4695	C3711645	Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	disease	C05;C10;C14;C16;C18	Disease or Syndrome	Not Autism	2	False	0.0007755695588948134	8.411203805541461e-05	8
4696	C3714237	Trifunctional Protein Deficiency, Type 2	disease	C05;C10;C14;C16;C18	Disease or Syndrome	Not Autism	2	False	0.0007755695588948134	8.411203805541461e-05	8
4697	C1291230	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4698	C1864948	Hyperinsulinemic Hypoglycemia, Familial, 4	disease	C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4699	C0220992	Histidinemia	phenotype	C16;C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4700	C0268642	Histidinuria renal tubular defect	disease	C12;C13;C16;C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4701	C1568248	Usher Syndrome, Type III	disease	C09;C10;C11;C16;C23	Disease or Syndrome	Not Autism	6	False	0.0012603005332040718	0.0005946146078571539	13
4702	C3281066	USHER SYNDROME, TYPE IIIB	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
4703	C4225265	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2W	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
4704	C0002312	alpha-Thalassemia	disease	C15;C16	Disease or Syndrome	Not Autism	3	False	0.0032961706253029567	0.0001448544201361734	34
4705	C0032463	Polycythemia Vera	disease	C04;C15	Neoplastic Process	Not Autism	8	False	0.004847309743092583	0.00044872811573313045	50
4706	C0475813	Alpha-thalassemia/mental retardation syndrome (301040) is an allelic disorder	disease		Disease or Syndrome	Not Autism	2	False	0.00116335433834222	1.908806337398713e-05	12
4707	C0700299	Heinz Body Anemias	disease	C15;C16	Disease or Syndrome	Not Autism	3	False	0.0032961706253029567	0.0001448544201361734	34
4708	C0795917	Alpha-Thalassemia Mental Retardation Syndrome, Deletion-Type	disease	C10;C15;C16;C23;F01;F03	Disease or Syndrome	Not Autism	2	False	0.00116335433834222	1.908806337398713e-05	12
4709	C1260396	Alpha thalassemia intermedia	disease		Disease or Syndrome	Not Autism	2	False	0.00116335433834222	1.908806337398713e-05	12
4710	C3161174	Hemoglobin H Disease	disease		Disease or Syndrome	Not Autism	2	False	0.00116335433834222	1.908806337398713e-05	12
4711	C3665425	Hemoglobin M Disease	disease	C15	Disease or Syndrome	Not Autism	3	False	0.0032961706253029567	0.0001448544201361734	34
4712	C0019021	Hemoglobin C Disease	disease	C15;C16	Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4713	C0019034	Hemoglobin SC Disease	disease	C15;C16	Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4714	C0019045	Hemoglobinopathies	group	C15;C16	Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4715	C0221019	Sickle cell-beta-thalassemia	disease		Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4716	C0238159	Hemoglobin E disease	disease		Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4717	C0271985	Delta-Beta Thalassemia	disease	C15;C16	Disease or Syndrome	Not Autism	4	False	0.0015511391177896268	3.631103901436955e-05	16
4718	C0272080	Hemoglobin D disease	disease		Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4719	C0272084	Hemoglobin SD disease	disease		Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4720	C0272085	Sickle cell-hemoglobin E disease	disease		Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4721	C0472767	Beta thalassemia intermedia	disease		Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4722	C0472777	Hemoglobin E/beta thalassemia disease	disease		Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4723	C0857812	Sickle cell-beta^+^-thalassemia	disease		Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4724	C1858990	Beta Thalassemia, Dominant Inclusion Body Type	disease	C15;C16	Disease or Syndrome	Not Autism	1	False	0.0022297624818225885	1.1024034581536184e-05	23
4725	C3151421	CYANOSIS, TRANSIENT NEONATAL	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
4726	C0007274	Carotid Artery Thrombosis	disease	C10;C14	Disease or Syndrome	Not Autism	4	False	0.0020358700920988853	8.99057597313774e-05	21
4727	C0025472	Mesenteric Vascular Occlusion	disease	C06;C14	Disease or Syndrome	Not Autism	2	False	0.0012603005332040718	1.3462950394561277e-05	13
4728	C0398626	Heparin cofactor II deficiency (disorder)	disease	C14	Disease or Syndrome	Not Autism	1	False	0.0006786233640329617	2.2486329651507392e-06	7
4729	C0750988	Common Carotid Artery Thrombosis	disease	C10;C14	Disease or Syndrome	Not Autism	4	False	0.0020358700920988853	8.99057597313774e-05	21
4730	C0750989	External Carotid Artery Thrombosis	disease	C10;C14	Disease or Syndrome	Not Autism	4	False	0.0020358700920988853	8.99057597313774e-05	21
4731	C0750990	Internal Carotid Artery Thrombosis	disease	C10;C14	Disease or Syndrome	Not Autism	4	False	0.0020358700920988853	8.99057597313774e-05	21
4732	C0796208	MENTAL RETARDATION, X-LINKED 3	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
4733	C0007384	Cataplexy	disease	C10;F03	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
4734	C1456240	Narcolepsy without cataplexy	disease		Disease or Syndrome	Not Autism	4	False	0.0024236548715462916	0.0004857545937149107	25
4735	C1834372	Narcolepsy 1	disease	C10;F03	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
